X,Y,id
545700.1815,5344958.192,3333
545456.3752,5344958.342,3334
545239.1401,5344958.78,3335
545384.3971,5344958.912,3336
545341.9493,5344960.012,3337
545471.0283,5344960.596,3338
545485.0636,5344961.357,3339
545503.0008,5344962.371,3340
545540.7076,5344962.477,3341
545458.9006,5344965.122,3342
545453.6687,5344966.039,3343
545351.6569,5344967.052,3344
545422.0114,5344969.13,3345
545402.1806,5344971.3,3346
545334.8345,5344971.65,3347
545388.6378,5344971.82,3348
545493.8693,5344972.83,3349
545233.9923,5344972.943,3350
545699.8796,5344973.133,3351
545577.5104,5344974.1,3352
545562.6185,5344974.869,3353
545679.6436,5344975.1,3354
545548.0211,5344975.622,3355
545541.1747,5344975.975,3356
545412.997,5344976.518,3357
545666.4635,5344977.084,3358
545241.0534,5344977.219,3359
545414.0519,5344977.306,3360
545445.1177,5344977.588,3361
545347.9139,5344978.319,3362
545652.409,5344979.046,3363
545482.0366,5344979.358,3364
545492.0594,5344979.935,3365
545502.0433,5344981.564,3366
545691.7564,5344981.668,3367
545333.2483,5344983.871,3368
545253.244,5344984.227,3369
545433.5946,5344984.45,3370
545265.7982,5344984.937,3371
545335.9172,5344984.977,3372
545335.1962,5344985.359,3373
545279.2237,5344985.507,3374
545479.1267,5344986.712,3375
545478.6416,5344986.881,3376
545229.6871,5344987.312,3377
545700.5314,5344988.037,3378
545574.6763,5344988.059,3379
545513.6471,5344989.011,3380
545546.1813,5344989.732,3381
545408.0355,5344990.099,3382
545560.1926,5344991.699,3383
545548.3995,5344994.771,3384
545386.5541,5344994.783,3385
545694.7315,5344994.792,3386
545400.9121,5344996.286,3387
545425.2901,5344996.292,3388
545470.2333,5344998.338,3389
545337.4189,5344999.114,3390
545224.7079,5345001.441,3391
545408.8428,5345001.99,3392
545595.194,5345002.338,3393
545407.0167,5345002.547,3394
545701.3439,5345002.938,3395
545609.2855,5345003.745,3396
545402.6393,5345003.882,3397
545420.7774,5345004.13,3398
545580.4906,5345004.304,3399
545509.2043,5345005.579,3400
545485.647,5345005.709,3401
545566.3935,5345006.449,3402
545497.862,5345006.484,3403
545557.4665,5345006.59,3404
545473.4383,5345008.79,3405
545697.9869,5345009.149,3406
545701.4613,5345009.296,3407
545559.5385,5345009.536,3408
545498.4811,5345010.57,3409
545391.8685,5345010.711,3410
545342.2869,5345011.272,3411
545435.4353,5345011.471,3412
545449.8781,5345012.05,3413
545475.425,5345012.054,3414
545512.4161,5345012.685,3415
545424.5076,5345013.057,3416
545464.0168,5345014.161,3417
545217.9312,5345014.805,3418
545327.6162,5345016.093,3419
545564.4288,5345016.1,3420
545383.5839,5345021.088,3421
545288.2148,5345022.298,3422
545540.3274,5345022.866,3423
545701.9759,5345022.975,3424
545555.118,5345023.475,3425
545644.9074,5345023.564,3426
545341.7067,5345026.26,3427
545208.4778,5345026.272,3428
545658.1755,5345026.973,3429
545464.2932,5345027.305,3430
545574.2525,5345027.425,3431
545331.5687,5345028.197,3432
545378.7816,5345033.03,3433
545669.7551,5345035.555,3434
545289.906,5345036.329,3435
545197.4436,5345036.421,3436
545338.9788,5345036.949,3437
545700.0478,5345037.716,3438
545584.2286,5345038.61,3439
545615.8067,5345038.663,3440
545602.2461,5345038.716,3441
545470.4294,5345039.624,3442
545276.5536,5345041.289,3443
545588.4524,5345041.656,3444
545586.9154,5345042.143,3445
545347.3771,5345042.54,3446
545374.4986,5345044.081,3447
545342.9394,5345044.962,3448
545676.3901,5345045.881,3449
545185.8416,5345045.91,3450
545360.6909,5345047.744,3451
545288.79,5345050.033,3452
545701.8986,5345051.358,3453
545284.3795,5345053.703,3454
545470.5863,5345053.968,3455
545173.2032,5345053.989,3456
545380.3986,5345054.408,3457
545595.15,5345054.428,3458
545254.4869,5345054.837,3459
545513.4018,5345055.477,3460
545521.0923,5345055.733,3461
545547.7875,5345056.252,3462
545533.9722,5345056.396,3463
545334.1411,5345056.739,3464
545286.3836,5345057.776,3465
545676.3129,5345060.749,3466
545160.5649,5345062.068,3467
545501.5638,5345062.456,3468
545508.329,5345063.534,3469
545605.1823,5345064.737,3470
545155.122,5345064.98,3471
545155.4011,5345065.369,3472
545700.5857,5345066.114,3473
545293.0526,5345068.746,3474
545254.7729,5345069.362,3475
545161.795,5345069.626,3476
545330.0447,5345070.886,3477
545667.2334,5345071.616,3478
545494.2928,5345073.654,3479
545462.0033,5345073.723,3480
545500.5029,5345075.065,3481
545494.9062,5345076.287,3482
545614.4298,5345076.521,3483
545174.9431,5345076.613,3484
545513.824,5345076.899,3485
545303.5825,5345079.158,3486
545318.3461,5345079.16,3487
545293.8303,5345079.25,3488
545261.8783,5345080.418,3489
545655.3792,5345080.601,3490
545699.5074,5345080.837,3491
545453.7131,5345081.144,3492
545280.4506,5345083.426,3493
545501.3868,5345084.722,3494
545187.2411,5345085.181,3495
545489.2012,5345087.795,3496
545444.9759,5345088.22,3497
545622.4414,5345089.194,3498
545518.9824,5345090.417,3499
545645.0634,5345090.577,3500
545268.5735,5345091.278,3501
545504.9417,5345092.055,3502
545199.0796,5345094.381,3503
545491.9137,5345094.671,3504
545476.4653,5345094.694,3505
545271.1824,5345094.857,3506
545270.818,5345095.267,3507
545699.9317,5345095.588,3508
545662.8776,5345096.979,3509
545677.1292,5345099.399,3510
545468.7679,5345100.022,3511
545438.063,5345100.245,3512
545481.4801,5345100.609,3513
545634.7953,5345101.208,3514
545512.6591,5345101.5,3515
545629.7154,5345102.312,3516
545690.8635,5345102.533,3517
545454.7865,5345103.489,3518
545210.8856,5345103.62,3519
545630.8262,5345104.353,3520
545561.4969,5345105.316,3521
545260.1415,5345105.776,3522
545698.8096,5345105.871,3523
545498.9491,5345105.884,3524
545485.9918,5345107.045,3525
545457.478,5345107.732,3526
545472.1453,5345107.858,3527
545575.6959,5345108.262,3528
545548.5586,5345109.864,3529
545534.5119,5345111.012,3530
545443.8158,5345111.715,3531
545431.4651,5345113.215,3532
545222.2339,5345113.405,3533
545431.1798,5345114.215,3534
545248.5859,5345115.263,3535
545419.1908,5345117.193,3536
545637.5911,5345117.578,3537
545699.2856,5345120.784,3538
545525.2435,5345120.917,3539
545235.8243,5345122.409,3540
545233.9956,5345122.705,3541
545691.8602,5345124.553,3542
545310.1344,5345124.753,3543
545698.7015,5345125.187,3544
545677.8047,5345125.524,3545
545235.0094,5345126.765,3546
545514.6078,5345130.027,3547
545414.011,5345130.143,3548
545339.125,5345131.433,3549
545642.3195,5345131.788,3550
545499.771,5345132.867,3551
545457.2409,5345133.04,3552
545418.3506,5345133.179,3553
545443.256,5345133.529,3554
545247.1179,5345135.334,3555
545302.734,5345136.756,3556
545430.3257,5345137.356,3557
545405.214,5345137.694,3558
545676.1259,5345138.236,3559
545487.2422,5345139.283,3560
545698.8687,5345140.063,3561
545689.3866,5345140.939,3562
545290.459,5345141.889,3563
545698.4578,5345143.512,3564
545509.4691,5345143.927,3565
545332.692,5345144.199,3566
545646.7974,5345146.076,3567
545254.8366,5345146.966,3568
545397.3762,5345147.916,3569
545486.6698,5345148.373,3570
545484.1068,5345148.386,3571
545554.8296,5345148.438,3572
545541.0696,5345149.069,3573
545499.9351,5345149.549,3574
545280.2833,5345150.743,3575
545686.6593,5345150.915,3576
545267.5971,5345151.335,3577
545372.1976,5345151.987,3578
545360.5327,5345155.291,3579
545384.8252,5345155.552,3580
545529.3884,5345155.562,3581
545516.6652,5345156.246,3582
545472.9311,5345158.02,3583
545262.8366,5345158.44,3584
545698.6863,5345158.45,3585
545332.6182,5345158.922,3586
545272.8018,5345160.047,3587
545693.1289,5345160.191,3588
545543.5869,5345160.756,3589
545648.1297,5345161.015,3590
545355.1681,5345161.704,3591
545340.685,5345161.739,3592
545530.912,5345162.078,3593
545529.9205,5345162.166,3594
545339.11,5345162.335,3595
545507.1174,5345164.061,3596
545324.8638,5345164.859,3597
545532.9671,5345165.143,3598
545516.2524,5345165.856,3599
545556.3914,5345166.504,3600
545284.6201,5345166.641,3601
545583.0353,5345166.977,3602
545462.5024,5345168.43,3603
545360.9764,5345168.602,3604
545504.0021,5345168.932,3605
545696.3666,5345170.47,3606
545568.9355,5345171.08,3607
545545.5473,5345174.568,3608
545315.148,5345175.384,3609
545648.6359,5345175.973,3610
545492.1973,5345177.328,3611
545369.7297,5345178.956,3612
545453.0493,5345179.369,3613
545282.5093,5345181.187,3614
545481.0293,5345182.952,3615
545484.6886,5345183.17,3616
545698.1168,5345185.043,3617
545713.4806,5345186.616,3618
545441.8967,5345187.383,3619
545361.7518,5345187.689,3620
545492.0476,5345188.181,3621
545541.7102,5345188.336,3622
545307.8152,5345188.446,3623
545504.4375,5345189.932,3624
545347.3619,5345189.994,3625
545306.5839,5345190.298,3626
545307.3687,5345190.583,3627
545470.0939,5345190.831,3628
545700.405,5345190.866,3629
545647.7686,5345190.924,3630
545292.3419,5345191.63,3631
545463.3616,5345194.326,3632
545321.0514,5345195.711,3633
545335.7008,5345195.72,3634
545531.3568,5345196.747,3635
545517.1692,5345197.764,3636
545514.2457,5345198.351,3637
545434.3651,5345199.073,3638
545453.4748,5345199.285,3639
545688.1143,5345199.291,3640
545165.5082,5345202.623,3641
545468.3161,5345203.41,3642
545646.4732,5345205.868,3643
545675.1349,5345206.408,3644
545520.7866,5345206.599,3645
545480.5528,5345206.787,3646
545446.2011,5345208.611,3647
545424.2336,5345209.028,3648
545546.2349,5345213.359,3649
545563.6076,5345213.637,3650
545488.9667,5345214.355,3651
545436.7234,5345216.021,3652
545665.0455,5345217.493,3653
545500.5028,5345217.581,3654
545419.2747,5345219.159,3655
545559.1871,5345219.744,3656
545419.4971,5345219.865,3657
545492.3097,5345220.461,3658
545644.4902,5345220.667,3659
545561.4599,5345223.075,3660
545549.2874,5345223.566,3661
545407.064,5345224.683,3662
545589.3996,5345226.151,3663
545504.807,5345227.938,3664
545574.6789,5345228.248,3665
545432.3458,5345229.489,3666
545394.5184,5345229.939,3667
545657.3404,5345230.332,3668
545380.0089,5345232.164,3669
545426.9745,5345232.673,3670
545427.8894,5345233.712,3671
545640.5056,5345235.072,3672
545544.2905,5345235.769,3673
545648.4863,5345242.163,3674
545639.9673,5345245.885,3675
545423.1666,5345247.423,3676
545322.2293,5345248.089,3677
545630.9326,5345248.452,3678
545540.0848,5345248.832,3679
545615.969,5345249.014,3680
545586.4773,5345251.077,3681
545601.1927,5345251.504,3682
545683.686,5345251.861,3683
545669.5839,5345252.235,3684
545571.5868,5345252.802,3685
545632.4697,5345253.002,3686
545296.2786,5345253.528,3687
545451.1373,5345255.479,3688
545560.8375,5345255.611,3689
545310.236,5345256.224,3690
545545.8952,5345256.61,3691
545538.9127,5345257.097,3692
545657.4291,5345258.21,3693
545696.0343,5345258.394,3694
545537.7917,5345258.491,3695
545283.1344,5345258.572,3696
545524.0402,5345259.044,3697
545509.1353,5345260.73,3698
545437.2435,5345260.937,3699
545425.0074,5345261.685,3700
545425.0668,5345262.531,3701
545494.4601,5345263.82,3702
545479.5155,5345265.028,3703
545269.824,5345265.07,3704
545629.1138,5345265.199,3705
545560.5198,5345265.248,3706
545464.5751,5345266.086,3707
545453.411,5345267.287,3708
545438.4153,5345267.461,3709
545528.249,5345269.243,3710
545423.6116,5345269.538,3711
545650.3064,5345270.337,3712
545419.1898,5345270.556,3713
545404.4107,5345270.658,3714
545374.5102,5345270.996,3715
545389.4733,5345271.212,3716
545457.0367,5345272.15,3717
545567.4238,5345272.665,3718
545359.7523,5345273.433,3719
545262.6254,5345276.583,3720
545638.978,5345278.257,3721
545627.3878,5345279.354,3722
545346.0696,5345279.447,3723
545575.3507,5345280.809,3724
545590.0538,5345281.427,3725
545637.9659,5345281.433,3726
545532.9125,5345281.918,3727
545639.4811,5345282.684,3728
545626.5828,5345283.034,3729
545460.2135,5345283.714,3730
545563.5877,5345284.029,3731
545695.7726,5345288.497,3732
545334.903,5345289.401,3733
545602.2033,5345289.58,3734
545264.7642,5345290.364,3735
545650.0384,5345290.616,3736
545682.8729,5345292.419,3737
545539.7301,5345293.746,3738
545563.6899,5345295.458,3739
545623.5268,5345296.896,3740
545464.7166,5345297.004,3741
545670.0313,5345297.941,3742
545322.7992,5345297.957,3743
545656.7616,5345300.957,3744
545550.2978,5345302.192,3745
545267.8181,5345303.519,3746
545309.1409,5345303.942,3747
545473.5674,5345308.384,3748
545295.1385,5345309.251,3749
545618.7623,5345309.339,3750
545275.9899,5345313.622,3751
545281.1391,5345314.514,3752
545485.5682,5345315.911,3753
545277.0922,5345316.173,3754
545504.0454,5345320.158,3755
545517.0387,5345320.55,3756
545496.1802,5345323.147,3757
545264.1617,5345323.405,3758
545497.5201,5345325.109,3759
545526.9627,5345328.516,3760
545500.2089,5345328.735,3761
545540.7115,5345329.243,3762
545253.0384,5345333.297,3763
545553.187,5345336.064,3764
545406.94,5345336.259,3765
545510.7287,5345337.194,3766
545510.2098,5345337.306,3767
545567.5212,5345337.996,3768
545510.5262,5345338.608,3769
545397.0457,5345339.58,3770
545523.4353,5345339.756,3771
545383.3592,5345340.397,3772
545430.0339,5345341.25,3773
545415.7535,5345342.616,3774
545401.0565,5345344.142,3775
545370.6601,5345344.257,3776
545573.7492,5345345.299,3777
545244.2654,5345345.441,3778
545535.3274,5345346.778,3779
545368.9147,5345350.373,3780
545327.1,5345350.54,3781
545341.632,5345350.566,3782
545369.2738,5345350.871,3783
545397.1306,5345350.895,3784
545583.7054,5345351.079,3785
545356.048,5345351.226,3786
545515.7995,5345351.627,3787
545383.0239,5345352.939,3788
545155.9866,5345353.474,3789
545356.0153,5345354.396,3790
545597.1848,5345355.525,3791
545527.5442,5345357.045,3792
545235.3428,5345357.387,3793
545233.546,5345358.556,3794
545365.2935,5345363.172,3795
545323.6269,5345363.508,3796
545230.5252,5345363.627,3797
545219.5556,5345363.829,3798
545393.4289,5345364.636,3799
545379.7099,5345365.399,3800
545204.7007,5345365.791,3801
545311.561,5345366.888,3802
545157.2417,5345367.129,3803
545189.8548,5345367.788,3804
545175.2785,5345371.232,3805
545475.1263,5345372.972,3806
545394.2267,5345375.742,3807
545302.7865,5345376.017,3808
545161.1217,5345376.063,3809
545656.9066,5345378.399,3810
545229.6664,5345378.514,3811
545156.105,5345378.636,3812
545463.4209,5345379.961,3813
545381.9266,5345380.74,3814
545272.3591,5345387.861,3815
545370.557,5345387.883,3816
545452.0171,5345388.813,3817
545499.0761,5345389.49,3818
545647.1433,5345389.618,3819
545239.1941,5345389.871,3820
545438.4563,5345390.119,3821
545285.0034,5345390.158,3822
545297.9368,5345390.189,3823
545485.2179,5345391.595,3824
545358.1609,5345393.244,3825
545472.1195,5345396.472,3826
545261.2691,5345397.363,3827
545635.1439,5345398.41,3828
545249.6652,5345400.565,3829
545346.215,5345401.003,3830
545390.1912,5345401.475,3831
545458.4002,5345402.334,3832
545431.5003,5345402.483,3833
545444.3424,5345405.646,3834
545622.9515,5345405.8,3835
545333.5058,5345406.572,3836
545426.3103,5345407.679,3837
545429.7922,5345407.941,3838
545320.1626,5345411.494,3839
545383.218,5345412.053,3840
545615.5131,5345416.252,3841
545415.5446,5345416.449,3842
545308.8065,5345416.645,3843
545550.8668,5345417.851,3844
545578.7216,5345417.854,3845
545513.2033,5345417.862,3846
545524.6039,5345419.455,3847
545565.6587,5345420.887,3848
545372.5075,5345421.202,3849
545536.8281,5345421.859,3850
545501.5271,5345425.267,3851
545604.3324,5345425.701,3852
545460.4843,5345426.665,3853
545488.155,5345426.881,3854
545407.3444,5345427.122,3855
545538.5848,5345427.515,3856
545553.304,5345427.828,3857
545304.3453,5345428.561,3858
545474.58,5345429.277,3859
545374.9318,5345430.377,3860
545448.5802,5345431.223,3861
545423.9616,5345432.338,3862
545394.5716,5345432.879,3863
545593.0169,5345433.201,3864
545437.0751,5345433.223,3865
545509.292,5345433.493,3866
545496.3453,5345439.202,3867
545294.1821,5345439.316,3868
545412.8967,5345440.273,3869
545385.5367,5345442.052,3870
545372.0496,5345442.089,3871
545582.7419,5345442.291,3872
545400.1501,5345445.668,3873
545387.869,5345447.169,3874
545485.6888,5345448.05,3875
545385.7614,5345448.922,3876
545376.8649,5345450.099,3877
545292.4434,5345453.17,3878
545535.7945,5345454.16,3879
545522.2389,5345454.232,3880
545576.854,5345454.527,3881
545474.3904,5345456.804,3882
545508.4181,5345458.386,3883
545522.5325,5345458.788,3884
545507.2347,5345458.82,3885
545508.3544,5345459.296,3886
545381.0261,5345461.242,3887
545405.2308,5345461.765,3888
545379.4482,5345462.218,3889
545379.1836,5345462.265,3890
545434.113,5345464.533,3891
545392.4348,5345465.455,3892
545465.2018,5345465.928,3893
545419.4656,5345465.973,3894
545294.8331,5345467.239,3895
545320.7467,5345467.258,3896
545495.252,5345467.323,3897
545571.7034,5345467.866,3898
545465.9362,5345468.218,3899
545447.416,5345469.808,3900
545453.4724,5345469.98,3901
545478.5204,5345470.521,3902
545481.229,5345470.799,3903
545536.2505,5345473.513,3904
545371.5613,5345474.785,3905
545363.5787,5345477.952,3906
545311.6623,5345478.708,3907
545486.9128,5345478.78,3908
545289.1465,5345479.658,3909
545523.6761,5345479.992,3910
545349.167,5345480.208,3911
545451.9462,5345480.551,3912
545363.7459,5345480.904,3913
545683.5486,5345481.539,3914
545565.9882,5345481.667,3915
545497.6977,5345483.303,3916
545510.3862,5345484.483,3917
545335.0116,5345484.955,3918
545669.607,5345485.762,3919
545280.8399,5345485.813,3920
545320.4022,5345488.153,3921
545319.1208,5345488.342,3922
545371.9755,5345490.425,3923
545656.2752,5345491.997,3924
545306.8911,5345492.148,3925
545292.0113,5345492.961,3926
545565.0677,5345494.757,3927
545282.2982,5345495.42,3928
545395.5189,5345496.429,3929
545323.319,5345496.72,3930
545382.2995,5345496.898,3931
545267.779,5345498.309,3932
545647.5505,5345502.708,3933
545553.0118,5345502.995,3934
545282.5749,5345504.327,3935
545647.115,5345504.382,3936
545661.6864,5345505.139,3937
545675.5139,5345506.122,3938
545659.2262,5345506.266,3939
545331.4942,5345508.583,3940
545266.9401,5345508.956,3941
545268.9602,5345508.959,3942
545293.6695,5345509.577,3943
545661.4048,5345509.662,3944
545634.7995,5345512.223,3945
545548.7215,5345516.066,3946
545303.97,5345519.346,3947
545670.4593,5345519.414,3948
545305.3612,5345519.419,3949
545258.6625,5345519.731,3950
545418.3784,5345520.612,3951
545344.9143,5345521.238,3952
545626.3827,5345522.791,3953
545487.8588,5345523.511,3954
545317.7574,5345523.852,3955
545332.0115,5345524.053,3956
545538.1893,5345526.033,3957
545245.792,5345527.409,3958
545524.4927,5345527.639,3959
545303.3765,5345529.15,3960
545614.6892,5345529.318,3961
545231.3639,5345530.525,3962
545612.4941,5345530.724,3963
545510.8667,5345531.112,3964
545613.6247,5345531.223,3965
545628.3887,5345532.143,3966
545419.4466,5345532.303,3967
545431.4741,5345532.536,3968
545598.7006,5345532.9,3969
545413.7246,5345534.245,3970
545219.9486,5345534.366,3971
545219.4924,5345534.376,3972
545485.5638,5345534.726,3973
545234.809,5345535.723,3974
545414.4631,5345535.987,3975
545497.9471,5345536.879,3976
545402.6998,5345539.246,3977
545248.102,5345542.5,3978
545589.5009,5345543.289,3979
545397.4115,5345543.502,3980
545383.4301,5345544.438,3981
545208.5405,5345544.471,3982
545476.0562,5345545.286,3983
545409.7258,5345546.178,3984
545261.9278,5345547.559,3985
545462.0396,5345548.115,3986
545435.1358,5345551.719,3987
545421.0162,5345552.196,3988
545523.8766,5345553.336,3989
545585.2695,5345554.073,3990
545448.6564,5345554.338,3991
545510.2724,5345555.075,3992
545274.7066,5345555.403,3993
545198.691,5345555.782,3994
545377.62,5345557.847,3995
545303.1164,5345559.007,3996
545497.5757,5345560.596,3997
545575.7213,5345561.367,3998
545289.2512,5345561.984,3999
545287.6286,5345562.783,4000
545565.5582,5345564.904,4001
545187.0909,5345565.204,4002
545366.939,5345565.456,4003
545483.9754,5345565.999,4004
545289.3658,5345568.132,4005
545320.3941,5345571.645,4006
545173.8429,5345572.171,4007
545696.6421,5345572.839,4008
545557.6193,5345576.533,4009
545475.7605,5345578.073,4010
545366.8826,5345578.688,4011
545161.0447,5345579.345,4012
545685.4873,5345579.655,4013
545286.6983,5345582.444,4014
545311.7973,5345582.835,4015
545544.8516,5345583.182,4016
545298.7837,5345585.312,4017
545464.3216,5345586.677,4018
545356.9511,5345587.338,4019
545688.1356,5345588.538,4020
545674.5389,5345588.79,4021
545342.4496,5345589.146,4022
545311.5836,5345589.643,4023
545607.9336,5345590.619,4024
545532.7899,5345590.875,4025
545579.5483,5345590.902,4026
545317.0812,5345590.916,4027
545565.9324,5345591.648,4028
545388.7751,5345593.192,4029
545593.5905,5345593.681,4030
545432.3422,5345594.356,4031
545618.4157,5345594.405,4032
545453.935,5345595.948,4033
545329.7454,5345596.563,4034
545629.7186,5345596.572,4035
545676.5024,5345597.822,4036
545668.078,5345598.084,4037
545521.4565,5345599.114,4038
545673.4028,5345601.467,4039
545555.7396,5345601.629,4040
545420.0829,5345601.851,4041
545641.6781,5345603.03,4042
545654.5056,5345603.449,4043
545381.7064,5345605.01,4044
545685.8793,5345606.432,4045
545661.1793,5345607.01,4046
545496.669,5345607.354,4047
545445.1671,5345607.469,4048
545519.1727,5345608.472,4049
545510.9009,5345608.566,4050
545407.7994,5345610.046,4051
545649.7659,5345610.485,4052
545368.8374,5345610.527,4053
545545.8085,5345610.757,4054
545483.9597,5345611.232,4055
545637.3521,5345614.068,4056
545471.6026,5345616.791,4057
545614.222,5345618.161,4058
545397.7776,5345618.629,4059
545534.8163,5345619.372,4060
545627.0888,5345619.387,4061
545512.4923,5345620.596,4062
545600.2253,5345621.093,4063
545443.9531,5345621.831,4064
545520.923,5345623.107,4065
545362.0592,5345623.503,4066
545649.7712,5345625.737,4067
545573.9515,5345626.079,4068
545637.2273,5345626.318,4069
545559.2593,5345627.256,4070
545587.5306,5345627.409,4071
545464.3506,5345629.877,4072
545502.7069,5345629.977,4073
545623.7754,5345630.098,4074
545502.323,5345631.199,4075
545392.3564,5345631.835,4076
545509.9041,5345631.848,4077
545438.4127,5345633.156,4078
545450.6982,5345635.048,4079
545549.4147,5345636.262,4080
545354.6897,5345636.336,4081
545392.4312,5345636.715,4082
545612.7663,5345637.305,4083
545437.5189,5345637.792,4084
545599.5219,5345638.182,4085
545397.8199,5345638.87,4086
545491.3957,5345639.636,4087
545524.5891,5345639.968,4088
545343.089,5345641.047,4089
545412.2295,5345641.818,4090
545538.3969,5345642.242,4091
545586.608,5345642.948,4092
545587.931,5345643.762,4093
545496.8464,5345644.257,4094
545426.5822,5345644.955,4095
545543.4925,5345645.392,4096
545511.3358,5345645.564,4097
545486.1829,5345645.802,4098
545637.7196,5345647.133,4099
545382.7298,5345647.226,4100
545432.913,5345648.566,4101
545574.2333,5345648.602,4102
545569.8648,5345649.049,4103
545624.0759,5345649.894,4104
545601.2418,5345650.114,4105
545556.3522,5345650.236,4106
545334.0894,5345650.862,4107
545593.0188,5345653.508,4108
545613.3628,5345653.868,4109
545447.7386,5345654.809,4110
545474.435,5345654.851,4111
545578.8708,5345655.394,4112
545371.0212,5345655.93,4113
545441.68,5345656.623,4114
545462.0212,5345656.788,4115
545462.8679,5345657.727,4116
545603.8121,5345658.2,4117
545547.3014,5345659.883,4118
545520.4199,5345660.666,4119
545474.7714,5345661.128,4120
545489.6579,5345661.31,4121
545506.3099,5345662.275,4122
545503.56,5345662.789,4123
545357.9341,5345663.093,4124
545503.5871,5345663.503,4125
545335.7274,5345663.928,4126
545534.2037,5345664.186,4127
545558.2511,5345666.331,4128
545558.8736,5345666.507,4129
545515.3077,5345668.234,4130
545348.6742,5345668.293,4131
545443.4587,5345668.386,4132
545436.6597,5345669.138,4133
545349.7572,5345669.701,4134
545572.0356,5345671.691,4135
545457.0411,5345672.285,4136
545527.4588,5345674.296,4137
545566.2933,5345674.994,4138
545410.1978,5345675.07,4139
545424.9334,5345675.825,4140
545468.2442,5345679.68,4141
545398.2951,5345680.983,4142
545348.4717,5345683.168,4143
545395.9773,5345684.355,4144
545366.885,5345686.047,4145
545722.593,5345687.826,4146
545381.6568,5345687.997,4147
545707.9886,5345690.378,4148
545398.8115,5345691.164,4149
545351.7852,5345691.829,4150
545353.6597,5345692.05,4151
545733.8452,5345692.574,4152
545693.3819,5345692.623,4153
545473.2729,5345693.217,4154
545678.8112,5345693.534,4155
545664.7698,5345698.402,4156
545410.5364,5345698.747,4157
545342.7225,5345699.357,4158
545351.5813,5345699.809,4159
545465.5878,5345702.538,4160
545650.5875,5345702.888,4161
545447.9883,5345703.993,4162
545421.6966,5345704.17,4163
545330.1395,5345706.422,4164
545434.5281,5345707.808,4165
545459.1284,5345707.916,4166
545636.551,5345708.144,4167
545361.7427,5345709.746,4168
545375.7052,5345710.768,4169
545622.1706,5345711.924,4170
545316.6092,5345712.752,4171
545331.8394,5345713.687,4172
545469.631,5345714.188,4173
545608.4022,5345715.757,4174
545178.0831,5345720.136,4175
545303.8387,5345720.583,4176
545594.2442,5345720.712,4177
545192.8322,5345722.265,4178
545163.3478,5345722.699,4179
545584.182,5345724.233,4180
545390.0115,5345725.98,4181
545428.2172,5345726.355,4182
545336.266,5345726.451,4183
545576.5433,5345727.312,4184
545569.6092,5345727.687,4185
545206.569,5345728.256,4186
545291.4105,5345728.968,4187
545349.7496,5345729.305,4188
545217.7634,5345730.495,4189
545441.2707,5345730.577,4190
545415.6277,5345731.568,4191
545555.2975,5345732.064,4192
545741.2929,5345732.506,4193
545551.699,5345733.242,4194
545283.3903,5345734.158,4195
545455.2923,5345734.255,4196
545232.1535,5345734.619,4197
545283.3587,5345735.028,4198
545523.3162,5345735.25,4199
545588.7404,5345735.547,4200
545380.7937,5345736.582,4201
545361.0548,5345737.793,4202
545403.6178,5345738.188,4203
545537.7078,5345738.228,4204
545601.9324,5345739.563,4205
545577.8774,5345739.565,4206
545246.2315,5345739.723,4207
545509.3888,5345739.878,4208
545550.2793,5345740.255,4209
545269.9498,5345740.665,4210
545201.4341,5345741.915,4211
545389.9754,5345742.128,4212
545255.1986,5345742.284,4213
545374.6882,5345742.386,4214
545275.2002,5345743.672,4215
545416.4172,5345744.294,4216
545495.3584,5345745.123,4217
545377.7915,5345745.62,4218
545374.8573,5345746.147,4219
545289.3649,5345747.121,4220
545742.8349,5345747.412,4221
545300.658,5345748.753,4222
545402.9066,5345750.27,4223
545559.2457,5345750.434,4224
545249.8569,5345751.711,4225
545482.8778,5345753.208,4226
545304.4671,5345754.45,4227
545379.1028,5345755.221,4228
545393.3763,5345755.676,4229
545199.637,5345756.802,4230
545479.4007,5345757.405,4231
545743.2382,5345762.139,4232
545493.0333,5345762.721,4233
545254.5458,5345764.892,4234
545399.1201,5345764.957,4235
545428.051,5345765.216,4236
545413.0709,5345765.827,4237
545312.001,5345766.017,4238
545505.3759,5345766.674,4239
545468.9985,5345767.945,4240
545519.5316,5345768.102,4241
545442.363,5345768.662,4242
545197.1992,5345771.601,4243
545456.097,5345773.666,4244
545532.7416,5345774.416,4245
545320.8552,5345774.453,4246
545264.3517,5345776.15,4247
545745.6473,5345776.326,4248
545455.836,5345779.611,4249
545186.4525,5345780.476,4250
545171.6555,5345782.822,4251
545157.073,5345782.962,4252
545329.3837,5345785.627,4253
545667.5887,5345785.895,4254
545328.2397,5345786.249,4255
545653.7388,5345786.419,4256
545724.4101,5345787.457,4257
545444.6207,5345788.686,4258
545268.9719,5345789.527,4259
545367.3246,5345789.847,4260
545742.8434,5345790.767,4261
545352.9552,5345791.695,4262
545736.7621,5345792.215,4263
545338.349,5345792.271,4264
545641.788,5345793.794,4265
545393.0966,5345796.512,4266
545281.7117,5345796.773,4267
545377.8748,5345797.02,4268
545325.6011,5345797.474,4269
545390.3664,5345799.918,4270
545443.6831,5345801.917,4271
